subject_id,Parabacteroides_unclassified,Atopobium_parvulum,Ruminococcus_obeum,Acidaminococcus_unclassified,Ruminococcus_gnavus,Megasphaera_unclassified,Eubacterium_rectale,Bacteroides_vulgatus,Clostridium_hathewayi,Odoribacter_laneus,Peptostreptococcus_unclassified,Faecalibacterium_prausnitzii,Bacillus_subtilis,Alistipes_shahii,Ruminococcus_torques,Clostridium_leptum,Lachnospiraceae_bacterium_2_1_58FAA,Streptococcus_constellatus,Desulfovibrio_desulfuricans,Bacteroides_ovatus,Burkholderiales_bacterium_1_1_47,Acidaminococcus_fermentans,Granulicatella_unclassified,Escherichia_unclassified,Bifidobacterium_adolescentis,Megasphaera_elsdenii,Clostridium_innocuum,Megasphaera_micronuciformis,Eubacterium_ventriosum,Holdemania_filiformis,Turicibacter_sanguinis,Lachnospiraceae_bacterium_9_1_43BFAA,Parabacteroides_goldsteinii,Dorea_formicigenerans,Streptococcus_intermedius,Turicibacter_unclassified,Actinomyces_odontolyticus,Alistipes_putredinis,Parasutterella_excrementihominis,Lachnospiraceae_bacterium_8_1_57FAA,Lactobacillus_salivarius,Granulicatella_adiacens,Roseburia_inulinivorans,Lachnospiraceae_bacterium_3_1_46FAA,Rothia_dentocariosa,Bifidobacterium_dentium,Megamonas_hypermegale,Adlercreutzia_equolifaciens,Alistipes_indistinctus,Bacteroides_cellulosilyticus,Odoribacter_splanchnicus,Eubacterium_ramulus,Eubacterium_cylindroides,Roseburia_hominis,Bacteroides_uniformis,Clostridium_clostridioforme,Alistipes_unclassified,Streptococcus_mutans,Fusobacterium_nucleatum,Oscillibacter_unclassified,Pseudoflavonifractor_capillosus,Clostridium_scindens,Gemella_unclassified,Eggerthella_lenta,Clostridium_asparagiforme,Bacteroides_nordii,Eggerthella_unclassified,Coprobacter_fastidiosus,Paraprevotella_unclassified,Lachnospiraceae_bacterium_1_1_57FAA,Coprobacillus_unclassified,Blautia_hydrogenotrophica,Erysipelotrichaceae_bacterium_6_1_45,Flavonifractor_plautii,Alistipes_senegalensis,Clostridiaceae_bacterium_JC118,Ruminococcus_lactaris,Bifidobacterium_pseudocatenulatum,Barnesiella_intestinihominis,Lachnospiraceae_bacterium_5_1_63FAA,Ruminococcus_bromii,Bacteroides_finegoldii,Gemella_morbillorum,Bacteroides_fragilis,Ruminococcus_callidus,Odoribacter_unclassified,Lachnospiraceae_bacterium_5_1_57FAA,Eubacterium_sp_3_1_31,Megamonas_unclassified,Ruminococcus_sp_5_1_39BFAA,Parvimonas_unclassified,Enterobacter_cloacae,Bilophila_unclassified,Streptococcus_vestibularis,Haemophilus_parainfluenzae,Acidaminococcus_intestini,Fusobacterium_mortiferum,Rothia_mucilaginosa,Clostridium_symbiosum,Lachnospiraceae_bacterium_7_1_58FAA,Bifidobacterium_breve,Klebsiella_pneumoniae,Bacteroides_coprocola,Streptococcus_parasanguinis,Klebsiella_oxytoca,Alistipes_finegoldii,Parabacteroides_merdae,Megamonas_funiformis,Akkermansia_muciniphila,Paraprevotella_xylaniphila,Bacteroides_salyersiae,Erysipelotrichaceae_bacterium_2_2_44A,Parabacteroides_johnsonii,Eubacterium_hallii,Veillonella_dispar,Eubacterium_siraeum,Bacteroides_faecis,Bacteroides_dorei,Gemella_sanguinis,Dorea_unclassified,Collinsella_aerofaciens,Roseburia_intestinalis,Subdoligranulum_sp_4_3_54A2FAA,Streptococcus_thermophilus,Bacteroides_plebeius,Bifidobacterium_bifidum,Clostridium_bolteae,Clostridium_nexile,Lachnospiraceae_bacterium_3_1_57FAA_CT1,Bifidobacterium_longum,Megamonas_rupellensis,Streptococcus_infantis,Mitsuokella_multacida,Clostridium_bartlettii,Dialister_invisus,Prevotella_stercorea,Bacteroides_massiliensis,Erysipelotrichaceae_bacterium_21_3,Gemella_haemolysans,Subdoligranulum_unclassified,Streptococcus_salivarius,Paraprevotella_clara,Streptococcus_anginosus,Bacteroides_xylanisolvens,Eubacterium_eligens,Veillonella_parvula,Citrobacter_freundii,Bacteroides_stercoris,Lachnospiraceae_bacterium_1_4_56FAA,Bacteroidales_bacterium_ph8,Coprococcus_comes,Olsenella_unclassified,Streptococcus_gordonii,Peptostreptococcaceae_noname_unclassified,Dorea_longicatena,Bacteroides_caccae,Anaerotruncus_colihominis,Ruminococcaceae_bacterium_D16,Streptococcus_mitis_oralis_pneumoniae,Anaerotruncus_unclassified,Catenibacterium_mitsuokai,Clostridiales_bacterium_1_7_47FAA,Anaerostipes_unclassified,Sutterella_wadsworthensis,Eubacterium_brachy,Fusobacterium_ulcerans,Bacteroides_clarus,Desulfovibrio_piger,Streptococcus_sanguinis,Phascolarctobacterium_succinatutens,Streptococcus_australis,Veillonella_atypica,Peptostreptococcus_stomatis,Solobacterium_moorei,Bilophila_wadsworthia,Streptococcus_cristatus,Bacteroides_thetaiotaomicron,Alistipes_onderdonkii,Klebsiella_unclassified,Anaerostipes_hadrus,Bacteroides_eggerthii,Blautia_producta,Prevotella_copri,Clostridium_citroniae,Veillonella_unclassified,Parabacteroides_distasonis,Eubacterium_biforme,Methanobrevibacter_smithii,Oribacterium_sinus,Coprococcus_catus,Bifidobacterium_animalis,Holdemania_unclassified,Clostridium_ramosum,Gordonibacter_pamelaeae,Parvimonas_micra,Roseburia_unclassified,Anaerostipes_caccae,Escherichia_coli,Brachyspira_unclassified,Butyricicoccus_pullicaecorum,Bacteroides_intestinalis,CRC
10527,0.0,0.0,0.12825,0.0,1.00103,0.0,7.37032,0.83663,0.0,0.11786,0.0,3.83021,0.0,0.41108,0.54048,0.06845,0.0,0.00613,0.00558,0.97193,0.00227,0.0,0.0,0.63352,0.0054,0.0,0.0,0.0,0.0,0.04258,0.0,0.0,0.01639,0.25008,0.0,0.0,0.0,1.16602,0.01485,0.0557,0.0,0.0,0.08747,0.0,0.0,0.0,0.80272,0.00617,0.02282,0.00509,0.0,0.18515,0.0,0.10186,2.28683,0.0,0.0,0.0,0.0,0.14745,0.00912,0.0,0.0,0.0,0.00051,0.0,0.00448,0.0,0.44776,0.87505,0.00471,0.0,0.0,0.0,0.00382,0.0,0.0,0.0186,0.35246,0.00282,0.06054,0.63401,0.0,0.08695,0.0,0.03878,0.0,0.0,2.44462,0.0,0.00966,1.04294,0.09812,0.0,0.01482,0.0,0.0,0.0,0.00218,0.02351,0.0,0.49916,0.0,0.0,0.23324,0.1335,1.41247,0.009,0.04017,0.0,0.85343,0.0,0.0,0.0,0.0,0.45319,0.0,0.24071,0.0,0.0,0.15298,0.0,0.0,0.0,1.72674,0.0,0.00327,0.0,0.0,0.17385,0.09224,0.0,0.0,0.00617,0.0,0.0,2.80719,0.0,0.0,3.95387,0.00037,0.23382,0.00088,0.12224,0.0,0.22003,0.30869,0.39053,0.0,0.00581,0.06803,0.0,0.0,0.01417,0.19616,1.17516,0.0,0.00225,0.0,0.0,0.10271,0.01649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00431,0.0,0.0,1.82551,0.04824,0.0,0.0,7.22723,0.0,39.13288,0.00073,0.03367,2.69357,0.55905,0.0,0.0,0.20259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.67044,0.0,0.0,0.02149,1
10532,0.0,0.0,3.21151,0.03827,2.3747,0.0,8.14221,3.09488,0.03056,0.0,0.0,7.25585,0.0,0.0,7.41614,0.11605,0.21976,0.01615,0.0,0.52597,0.0,0.0,0.00339,0.0,0.1231,0.0,0.00041,0.0,0.58124,0.08898,0.0,0.0,0.33673,0.86351,0.0,0.0,0.00088,3.05386,0.00276,0.0,0.0,0.0,2.28153,0.0,0.0,0.0,0.0,0.15679,0.0,0.0,0.44363,0.04897,0.0,0.5465,9.32751,0.04169,0.0,0.0,0.06761,1.09419,0.09435,0.00374,0.0,0.05636,0.08845,0.0,0.27896,0.0,0.0,0.74619,0.22314,0.0,0.00315,0.53477,0.02396,0.0,0.0,0.0,1.16544,0.41273,0.0,1.67575,0.16411,0.04139,0.0,0.0,0.03299,0.00348,0.0,1.82937,0.67139,0.07073,0.35648,0.0,0.0934,0.0,1.82042,0.0,0.05126,0.09746,0.0,0.0,0.0,0.13357,0.0,0.0,3.02021,0.0,1.18692,0.0,0.0,0.0,0.0,0.91044,0.0,0.0,0.0,5.22955,0.0,0.0,0.0,0.04642,0.30127,0.0,1.54671,0.0,0.05961,0.0,0.0183,0.0,0.0,0.03729,0.0,0.00799,0.0,0.0,0.0,0.00371,0.0,0.79677,0.13393,0.0,0.3675,0.01222,3.33117,0.00365,0.00265,7.0423,0.32495,0.12643,0.0,0.0,0.0,0.0,2.64199,0.0,0.00876,0.05788,0.02921,0.03172,0.0,0.00763,0.0,0.0,0.0,0.0,0.0,0.44366,0.16484,2.80284,0.03429,0.00541,0.7149,0.08851,0.06172,0.0,1.50708,0.0,0.0,0.00214,2.42227,0.0,0.0,0.04995,0.04422,0.16577,0.0,0.0,0.0,0.0,0.0,0.01913,0.08866,0.0,0.07498,0.0,0.0,0.16913,0.0,0.0,0.0,1
10544,0.0,0.01709,1.05423,0.21219,0.69238,0.30858,0.0,0.0,0.01573,0.0,0.0,5.81326,0.0,0.10016,3.99343,0.0,0.34227,0.0,0.0,0.79535,0.0,0.0,0.05288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07766,0.0,0.0,0.0,0.0,0.02055,0.00263,0.0,0.0,0.0,0.01596,0.0,0.00847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.44519,0.0,0.06867,0.0,0.0,0.0,0.0,0.0,0.01003,0.15019,0.0,0.0,0.48862,0.0,0.0,0.10631,0.21373,0.0,0.0,0.11056,0.0004,0.0,0.0,10.58673,0.83064,1.0344,0.0,0.0,0.00127,1.87812,0.0,0.04133,0.0,0.0,0.0,5.75239,0.05106,0.0,0.1626,0.0,0.03698,0.0,0.0,0.02322,0.17971,0.0,0.1286,0.0,0.0,0.01809,0.0,0.0,2.22357,0.0,0.0,0.0,0.0,0.0,0.0,1.80901,0.0,0.0,0.0,9.64389,0.04877,0.0,1.8911,4.76458,0.0,4.54566,0.0,0.80249,0.66882,0.0,0.0,3.96457,0.0,0.02935,0.0,0.00048,0.0,0.0,0.0,0.00215,0.05536,0.09938,0.08343,0.0,0.0,2.27914,2.77433,0.02317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02176,1.12997,3.59456,0.0,0.0,0.18577,0.0,0.0,0.00912,0.0,0.0,0.01405,0.02332,1.4101,0.0,0.01037,0.0,0.1165,0.00761,0.05888,0.0102,0.0,0.0,1.63765,0.0311,0.0,2.09749,3.86704,0.0,0.0,0.0,0.11703,1.97378,4.11004,0.0,0.00573,0.0,0.24159,0.0,0.00324,0.0,0.00514,0.0,0.0,0.0,0.0,0.0,0.0,1
10556,1.04041,0.00292,5.5138,0.0,0.08269,0.0,7.22717,1.47923,0.0,0.0,0.0,11.57527,0.0,0.13835,0.03414,0.017,0.0,0.0,0.0,0.02766,0.01951,0.0,0.02469,0.01392,1.67196,0.0,0.0,0.0,0.04367,0.02458,0.0,0.0,0.0,1.98336,0.0,0.0,0.0,1.34628,0.05106,0.0,0.0,0.0,2.9422,0.1108,0.0,0.0,0.0,0.36013,0.0,0.19533,0.0,0.30153,0.04391,0.1787,0.15295,0.0,0.0,0.0,0.0,0.75334,0.00123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10789,0.03578,0.0,0.0,0.23154,0.01154,0.04958,1.2961,0.0,0.0,0.0,0.0594,0.0,0.0,0.0,0.0,1.13837,0.0,0.0,0.7449,0.0,0.00701,0.0,0.0,0.0,0.0,0.12973,0.0,0.0,0.0,0.08469,0.0,0.0,0.26356,0.0,0.0,0.0,0.0,0.0,0.0,0.09913,0.0,0.13147,0.33729,0.16365,0.0,0.0,3.37366,0.72285,0.0,0.0,0.0,0.0,0.00827,0.0,0.0,0.2236,0.0,0.0,0.0,0.0,0.0,5.31565,0.0,0.0,0.0,14.31429,0.19821,0.0,0.0,0.18174,0.40871,0.0,0.0,0.0,0.0,0.11888,0.66008,0.0,0.0,0.0,0.1386,0.0,0.0,0.0,0.0,0.0,1.68762,0.0,0.0,0.0,0.00831,0.0,0.00808,0.39836,0.0,16.46303,0.0,0.00569,0.0,0.0034,0.0183,0.0,0.0,0.0,0.0,0.01389,0.0,0.0,11.20342,0.0,0.02752,1.20669,0.58829,0.07125,0.0,0.2172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10566,0.0,0.0,0.12249,0.0,0.0,0.25918,1.34964,0.0,0.14521,0.44108,0.0,0.76185,0.0,0.89456,3.5541,0.10998,0.0,0.0,0.0,0.05346,0.0,0.0,0.0,0.06969,0.19042,0.1204,0.0,0.0,0.66826,0.08902,0.0,0.0,0.06075,0.34713,0.0,0.00089,0.0,0.01772,0.0,0.0,0.0,0.0,0.0,0.02885,0.0,0.0,1.69221,0.0,0.31397,0.0,0.77053,0.00254,0.0,0.58177,0.14901,0.0,0.0,0.0,0.00352,1.77014,0.07521,0.0,0.0,0.0,0.05399,0.0,0.02563,0.07391,0.62414,0.0,0.00563,0.12183,0.0,0.05672,0.02854,0.0,0.0,0.0,0.6727,0.0,1.23724,0.0,0.01592,0.12499,0.03017,0.0,0.0,0.0163,4.80231,0.28677,0.16172,0.75619,0.37643,0.00779,0.05792,0.0,0.0,0.00076,0.02203,0.09337,0.0,0.00615,6.11145,0.072,0.3197,0.05463,2.62239,0.76759,0.37373,1.67742,0.0,0.00307,0.0,0.00939,0.0,3.74077,0.05787,1.74148,0.0,0.19903,0.6788,0.0,0.0,0.0,0.78394,0.18998,0.09466,0.0,0.05566,0.42793,0.063,0.00421,0.0,0.00179,0.0,4.03958,0.0,0.0,0.0,2.75787,0.16887,0.0,0.0,0.17895,0.17826,0.0,0.0,0.40672,0.0,0.27607,0.40837,0.0,0.00056,0.0,0.04992,0.62908,0.04523,0.00601,0.00842,0.0,1.01399,0.04249,0.0,0.76659,0.0,0.0,0.62731,0.0,0.00888,3.11529,0.03645,0.0,0.23481,0.00987,0.00277,0.0,0.15925,0.8883,0.03536,0.0,0.0,0.0,30.31238,0.00408,0.00135,4.59479,0.0,0.0,0.0,0.08976,0.0,0.0,0.0,0.02338,0.03802,0.192,0.0,0.0,0.00094,0.0,0.0,1
10578,0.0,0.00101,0.22084,0.0,0.04725,0.0,2.86248,0.0,0.02768,0.0,0.0,9.74916,0.0,2.32468,1.29745,0.42361,0.00489,0.03382,0.09976,0.91038,0.0,0.0,0.08852,0.17693,1.52102,0.0,0.00157,0.0,0.25954,0.0,0.0,0.0,0.15938,1.2442,0.0,0.0,0.0,5.19477,0.0,0.0,0.0,0.06181,0.17962,0.0437,0.00221,0.0,0.0,0.13168,0.00671,8.95409,1.19274,0.00839,0.0,2.00704,2.58519,0.0,0.0,0.0,0.00226,0.35844,0.02359,0.0,0.01289,0.01365,0.03747,0.00283,0.0,0.0374,0.0,0.2811,0.00288,0.00955,0.0,0.10851,0.01089,0.02967,0.0,0.43268,0.45722,0.00107,0.002,0.0,0.03611,1.63181,0.0,0.0,0.0,0.02543,3.54506,0.904,0.01777,0.0,0.37476,0.0,0.572,0.0,0.44551,0.04266,0.00779,0.02463,0.0,0.00807,0.0,0.52093,0.0,0.01795,3.45443,0.0,0.12734,0.0,1.37804,0.01965,0.19774,0.13981,0.0,0.01155,0.0,0.0,0.02407,0.0,1.07689,0.0,0.0,0.10036,0.0,0.0,0.05073,0.00473,0.01335,1.02526,0.5869,0.20263,0.0,0.0,0.0,0.0,0.0,0.0,0.03012,3.24923,6.32248,0.0,0.0,0.00277,2.86477,0.07259,0.26102,0.0,0.01239,0.27858,0.33052,0.0,0.03054,0.0,1.00389,0.51684,0.0061,0.02128,0.14072,0.02956,0.0,0.04167,0.0,2.19176,0.01529,0.0,0.46795,0.0,0.17964,0.0,0.5585,0.09616,0.09468,0.03823,0.0253,0.0,1.77935,0.476,0.00209,0.04653,0.0,0.0,0.0,0.00261,0.27529,0.00035,5.47147,0.25053,0.02017,0.3206,0.0,0.02753,0.0,0.00768,0.00652,0.0,0.0,0.07801,0.0,0.0,0.00047,1
10582,0.0,0.0,0.02561,0.0,4.86373,0.0,4.98236,13.57608,0.03557,0.0,0.0,0.51803,0.0,0.0,12.61999,0.14226,4.83416,0.0,0.0,2.49014,0.0,0.0096,0.00481,0.0,0.04345,0.0,0.07462,0.0,0.00508,0.35309,0.0,0.02483,0.0,1.43995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44163,0.0,0.0,0.0,0.0,0.0,0.0,0.5759,0.6691,0.15118,0.0,0.0,1.28802,0.08539,0.02273,0.0,0.0,0.6318,0.0,0.00056,0.0074,0.56695,0.0,0.0,0.61505,0.0,0.0,14.18557,0.49014,0.0,0.0,0.19682,0.0,0.0,0.0,0.0,0.0,0.23325,0.21997,0.0,0.0,7.84662,0.0,0.0,0.11791,0.0,0.0,0.0,0.00715,0.0,1.2894,0.0,0.02551,0.0,0.0,0.0,1.72747,0.07672,0.0,0.0,0.0,0.0,0.0,0.19289,0.0,0.0,0.46861,0.0,0.0,0.0232,0.0,0.18352,0.0,0.0,3.73959,1.78843,0.0,0.0,1.87053,0.0,0.0,0.0,0.0,0.0,1.74284,0.0,0.0,0.05343,0.0,0.0101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42185,0.0,0.0,0.0,0.0,0.0,0.31895,0.0,0.05953,0.0,0.02644,0.0,0.0,0.03095,0.0,0.0,0.0,0.0,0.0,0.0,0.00306,0.0,0.00682,0.0,0.0,0.0,0.00363,0.0,0.0,4.24496,0.0,0.09751,0.0,0.05532,0.0,0.00609,0.00173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27331,0.00657,0.0,0.0,0.00432,0.01771,0.0,0.0,0.02058,1
10604,0.0,0.00919,0.7104,0.0,0.16657,0.0,6.66987,0.78607,0.00249,0.0,0.0,9.76302,0.0,0.0263,1.2045,0.0,0.0,0.02997,0.0,0.11523,0.0,0.0,0.02491,0.0,1.97418,0.0,0.0,0.0,0.34333,0.0,0.0,0.0,0.0,1.45086,0.0,0.0,0.00407,0.58104,0.00288,0.0,0.03371,0.01206,1.46267,0.02772,0.01711,0.0,0.0,0.0,0.00254,0.00144,0.20172,0.03152,0.03401,0.02564,0.14554,0.0,0.0,0.02342,0.0,0.23878,0.0,0.0,0.0,0.0073,0.0,0.0,0.14062,0.0,0.12871,0.0,0.0,0.0,0.0,0.00044,0.00496,0.0,0.0,0.0,0.1811,0.11879,0.80499,0.0,0.01679,0.04731,0.53989,0.0,0.0,0.0,0.0,1.93974,0.0,0.0,0.37988,0.09713,0.0523,0.0,0.02963,0.04433,0.00148,0.04663,0.0,0.0,0.40654,0.39639,0.0,0.00803,0.843,0.0,0.10562,0.22122,0.25602,0.0,0.16772,0.33777,0.00041,0.0,0.00396,0.55368,0.0,0.0,3.43751,0.26525,0.0,0.0,0.79663,1.66549,0.01096,0.0,0.01962,1.38326,0.0,0.0,0.0,0.0,0.0,6.07282,0.0,0.0,0.0,18.90594,0.05798,0.0,0.0,0.02952,0.05606,0.00327,0.0,0.0,0.0,0.03686,0.40114,0.0,0.0,0.05099,1.97402,1.90343,0.0,0.0,0.09668,0.0,0.0,0.0,0.0,1.80148,0.0,0.0,0.02043,0.00374,0.00777,0.0,0.0,0.01697,0.00879,0.0,0.00113,0.0,0.8097,0.00823,0.0,0.12027,0.0,0.0,25.33071,0.0,0.00783,0.0021,0.0,0.0,0.0,0.4076,0.0,0.00671,0.0,0.00631,0.0,0.0,0.0,0.12458,0.0,0.0,0.0,1
10616,0.0,0.0,0.14556,0.0,0.02916,0.0,4.74681,3.01528,0.0,0.0077,0.0,6.10021,0.0,0.22797,0.71249,0.02262,0.0,0.0,0.0,0.14587,0.0,0.0,0.00163,0.01529,1.39223,0.0,0.0,0.0,0.53633,0.01982,0.0,0.0,0.0553,0.22724,0.0,0.00688,0.0,1.22372,0.0,0.0,0.0,0.0,4.92146,0.0,0.0,0.0,0.0,0.07802,0.0,0.0,0.41833,0.07856,0.0,0.07552,0.02834,0.0,0.0,0.0,0.00142,0.09902,0.0,0.0,0.00143,0.0,0.0,0.07711,0.0,0.01017,0.0,0.22261,0.0,0.0,0.0,0.01036,0.08346,0.0,0.81872,0.0,0.11662,0.03241,1.53153,0.12119,0.00546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01292,0.08485,0.01822,0.0,0.09467,0.0,1.96291,0.0,0.0,0.13544,0.0,0.11161,0.0,0.20674,0.00596,0.05131,2.78701,0.0,0.01558,0.0,0.0,0.0,0.03495,0.04808,0.00373,0.002,0.0057,0.6238,0.0,0.0,0.16292,10.99815,0.0,0.0,2.57716,0.0,0.00079,0.00159,0.0,0.68404,0.0,0.00858,0.0,0.00757,0.0,29.55655,2.84343,0.0,0.0,3.03303,0.08575,0.0,0.0,0.09756,1.88982,0.17993,0.0,1.32935,0.0,0.27994,0.23863,0.0,0.0,0.02348,0.11462,1.14062,0.0,0.00506,0.0,0.0,0.0,0.0,0.0,0.46366,0.0,0.0,0.07582,0.0,0.0,3.65318,0.00412,0.00673,0.00906,0.0,0.00104,0.0,0.25343,0.58383,0.01257,0.03123,0.0,0.0,0.0,0.0,0.07926,0.83588,1.39891,0.0,0.0,0.05516,0.0,0.0,0.0,0.00299,0.00155,0.0,0.0,0.0,0.0,0.0,0.0,1
10635,0.0,0.0,0.52539,0.0,0.06688,0.0,4.10025,0.00299,0.0,0.0,0.0,10.73217,0.0,0.56839,3.83575,0.0,0.00726,0.0,0.0,0.46423,0.0,0.0,0.03456,0.03365,0.22448,0.0,0.0,0.0,0.25063,0.00378,0.0,0.0,0.0,0.87533,0.0,0.0,0.00104,3.81422,0.0,0.0,0.0,0.00906,0.85609,0.3904,0.0,0.0,0.0,0.16437,0.0,0.36154,1.74411,0.38231,0.0,0.27187,1.7298,0.0,0.0,0.0,0.0,0.15301,0.0,0.0,0.00876,0.0095,0.0,0.0,0.01401,0.0,0.94393,0.29383,0.0,0.0,0.0,0.02419,0.00971,0.0,0.0,0.0,0.62754,0.02311,7.49437,2.85191,0.01006,1.64802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00611,0.24245,0.0,1.66109,0.0,0.0,0.00839,0.00475,0.00137,0.0,0.0,0.0,0.0535,0.0,0.39969,2.84321,0.0,1.61023,0.15741,0.86157,0.0,0.0,0.25804,0.0,0.0,0.0,12.71771,0.00909,0.0,0.28081,0.0,0.0,0.0,6.56455,0.0,0.001,0.52105,0.0,0.0,0.0,0.01143,0.0,0.0838,0.0,0.44826,0.0,0.0,0.0,0.60534,0.41469,0.84237,0.02859,0.24173,3.46036,0.02519,0.0,2.22125,0.0,0.31412,0.24395,0.0,0.01204,0.0,0.43434,0.0,0.00821,0.0,0.11965,0.0,0.0,0.0,0.0,0.01905,0.0,0.0,0.0,0.30839,0.05376,3.02608,0.07142,0.00589,0.02898,0.0,0.00941,0.0,0.197,0.69047,0.00558,0.00258,2.93553,0.0,0.0,0.0,0.0258,0.2759,5.21234,0.0,0.0,0.19901,0.0,0.0,0.0,0.0,0.0,1.63138,0.0,0.0,0.0,0.0,0.0056,1
10645,0.0,0.0,1.8349,0.0,0.0,0.0,5.24584,0.40308,0.0,0.01556,0.0,3.67524,0.0,1.24615,0.2363,0.07358,0.20229,0.0,0.0,0.50325,0.00252,0.0,0.0,0.03456,37.08115,0.0,0.00522,0.0,0.25654,0.02402,0.0,0.0,0.09188,0.32447,0.0,0.0,0.0,0.62006,0.01135,0.0,0.0939,0.0,0.0,0.85523,0.0,0.00525,0.10073,0.10804,0.0,0.24197,0.0,0.04396,0.0,0.00674,0.2883,0.0,0.0,0.13157,0.0,0.58751,0.00392,0.0,0.0,0.0,0.00095,0.0,0.01318,0.0,0.0261,0.0,0.0,0.0,0.0,0.02117,0.0,0.0,0.05797,0.25315,0.31749,0.0198,4.38549,0.00639,0.0,0.02963,0.22704,0.02817,0.0,0.0,0.28468,0.0,0.0,0.00965,0.46202,0.00722,0.0011,0.0,0.0,0.0,0.0028,0.02861,0.0,0.0,0.0,0.09098,0.0,0.0,1.48582,0.03886,0.63835,0.11574,0.0,0.0049,0.04438,0.19391,0.0,2.20912,0.0,0.24379,0.0,0.0,1.51101,0.0,0.0,0.0,0.00074,0.0,0.01341,0.0,0.00097,9.80027,0.01087,0.0,0.0,0.0,0.02554,0.00827,0.41196,0.01687,0.0,6.3772,0.39494,0.0,0.01473,0.01573,2.18571,0.0165,0.0,0.00798,0.0,1.72851,0.30318,0.0,0.01481,0.01956,1.40315,0.0,0.0,0.00976,0.0,0.0364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06932,0.0,0.21262,0.31078,0.00261,0.05136,0.0,0.0,1.68625,0.00895,0.00324,0.07403,5.95715,0.23704,0.0,0.65171,0.0,0.0,0.0,0.04848,0.0,0.03846,0.0,0.00399,0.0,0.0,0.0,1
10646,0.0,0.03292,0.03166,0.0,11.95042,0.0,0.0,7.08893,0.00463,0.0,0.0,0.0,0.0,0.0,3.90576,0.0,0.0,0.0,0.0,0.50129,0.0,0.0,0.0213,2.64357,0.0,0.0,0.0,0.03689,0.62217,0.0,0.0,0.00579,0.0,0.0,0.0,0.0,0.03833,0.0,0.0,0.0,0.0,0.00341,0.0,0.09871,0.0,0.0,0.0,0.0,0.01346,0.0,0.0,0.0,0.0,0.0,5.70386,0.0,0.0,0.0,0.0,1.47749,0.0067,0.0,0.00795,0.09294,0.0,0.0,0.29104,0.0,0.0,0.32966,0.48563,0.0,0.0,0.0,0.0,0.0,0.0,3.73045,0.0,0.0,0.0,3.36459,0.0,2.48158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4411,0.0,0.05616,0.0,0.0,0.02734,0.01279,0.09224,0.56448,0.0,0.0,0.24406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37198,0.0,0.0,0.0,0.00118,0.0,0.0,0.0988,0.0,0.12444,0.0,0.0,0.51017,0.90623,0.0,0.0,0.0,0.02682,0.0,0.21224,0.0,0.0,0.0,0.0,0.0,10.68947,0.13128,0.0,0.0,0.16897,0.0,0.0,0.0,24.78953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00486,0.0,0.0,0.0,0.27161,0.0,0.0,0.24981,0.0,0.0,0.0,0.0,0.11252,1.29262,0.0,0.04783,0.08124,0.0,2.71577,0.0,0.0,0.0,0.0,0.0,0.0,0.00041,2.52409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07394,0.0,0.0,0.017,0.11091,6.83148,0.0,0.16632,0.0,1
